Date,Temperature
2023-07-22,19.46870434137126
2023-07-23,17.83748958539396
2023-07-24,22.98631905426855
2023-07-25,20.97422782966306
2023-07-26,19.808812152486848
2023-07-27,23.141865224073744
2023-07-28,22.08759870778598
2023-07-29,20.347692463722574
2023-07-30,18.792137654590537
2023-07-31,22.97563859516938
2023-08-01,22.4102206990478
2023-08-02,20.791713764875034
2023-08-03,24.56477486396852
2023-08-04,18.613990082052243
2023-08-05,17.587026149825306
2023-08-06,19.139469760956096
2023-08-07,20.318649824054408
2023-08-08,20.784396880305604
2023-08-09,19.704535378487968
2023-08-10,20.781833993321985
2023-08-11,17.46681863485245
2023-08-12,22.751091502254003
2023-08-13,19.594446785542182
2023-08-14,21.89008074946799
2023-08-15,20.239263416939284
2023-08-16,20.367256623211755
2023-08-17,20.494865679606995
2023-08-18,20.154001810626948
2023-08-19,20.448985087043205
2023-08-20,21.728528973476095
2023-08-21,19.371707719146876
2023-08-22,20.306898612852688
2023-08-23,18.621456280489213
2023-08-24,21.595035590269223
2023-08-25,17.277752485620546
2023-08-26,22.150041295254088
2023-08-27,18.387379687143987
2023-08-28,15.527616205972631
2023-08-29,18.568804994472487
2023-08-30,16.875904226225728
2023-08-31,19.84670973997883
2023-09-01,16.789615016995924
2023-09-02,17.133982583895868
2023-09-03,14.180820906320653
2023-09-04,16.990928780465904
2023-09-05,12.985527020862822
2023-09-06,14.605347934431085
2023-09-07,19.23599227153486
2023-09-08,19.230931308826513
2023-09-09,18.456589346025183
2023-09-10,15.62025626543774
2023-09-11,17.409526517352592
2023-09-12,17.4507057746955
2023-09-13,15.096377981517547
2023-09-14,20.377348630490733
2023-09-15,19.08498204525297
2023-09-16,16.85030726382748
2023-09-17,17.31026941379655
2023-09-18,17.639820042862617
2023-09-19,13.108445858092477
2023-09-20,16.66873570179489
2023-09-21,15.772619088164543
2023-09-22,15.109174780499526
2023-09-23,16.52837869236937
2023-09-24,20.66646054175141
2023-09-25,18.335630928394707
2023-09-26,15.896799531628828
2023-09-27,18.171894348678958
2023-09-28,19.81537358624887
2023-09-29,18.858229641145268
2023-09-30,17.12289049434149
2023-10-01,15.70679317535095
2023-10-02,18.39652070933766
2023-10-03,17.78882275500437
2023-10-04,18.796386350137997
2023-10-05,18.282860234119426
2023-10-06,19.120505645773424
2023-10-07,15.962177607701431
2023-10-08,19.681044876117035
2023-10-09,17.457421534041337
2023-10-10,21.231061784551706
2023-10-11,15.722828824668973
2023-10-12,20.596137072313763
2023-10-13,17.545369804752422
2023-10-14,15.874377260725847
2023-10-15,16.23942469051199
2023-10-16,16.5987940087993
2023-10-17,18.122412391564996
2023-10-18,18.356632705092593
2023-10-19,16.202721379387594
2023-10-20,17.342838685116806
2023-10-21,21.719769617806584
2023-10-22,20.936237876666254
2023-10-23,18.401949508764655
2023-10-24,17.655673487702828
2023-10-25,17.872292351703447
2023-10-26,18.91401203997816
2023-10-27,15.698304367182098
2023-10-28,17.288199967935356
2023-10-29,14.526981080568426
2023-10-30,18.72590616566364
2023-10-31,19.287258238251525
2023-11-01,17.093976237564476
2023-11-02,21.27786186037364
2023-11-03,15.74993194177509
2023-11-04,15.346302994504542
2023-11-05,18.799538626193485
2023-11-06,20.52238417880498
2023-11-07,21.875542910856836
2023-11-08,17.671342768864708
2023-11-09,20.82979641280837
2023-11-10,18.680616252432376
2023-11-11,18.49942678504685
2023-11-12,20.70087340714485
2023-11-13,20.3288690552544
2023-11-14,15.963879502319617
2023-11-15,22.16392839308449
2023-11-16,22.066929730040698
2023-11-17,18.153207980567757
2023-11-18,20.29518492908547
2023-11-19,20.592511421901918
2023-11-20,20.228270585709588
2023-11-21,18.710353204029307
2023-11-22,18.573294857002473
2023-11-23,19.97251787049016
2023-11-24,22.47764307759771
2023-11-25,21.329386813502744
2023-11-26,19.612369148197388
2023-11-27,22.00978337096775
2023-11-28,14.88343225339889
2023-11-29,22.993490028437805
2023-11-30,17.333247583519388
2023-12-01,20.205750566376885
2023-12-02,18.81045580946788
2023-12-03,18.58076632763186
2023-12-04,23.613251407534232
2023-12-05,20.47876286345293
2023-12-06,22.230803023057973
2023-12-07,21.568610021343112
2023-12-08,22.742177740798443
2023-12-09,22.068336532171635
2023-12-10,19.47621920849745
2023-12-11,24.163124661483305
2023-12-12,21.312303636924465
2023-12-13,19.316678909141572
2023-12-14,21.70439988081785
2023-12-15,25.693660118223757
2023-12-16,24.524778223954147
2023-12-17,22.259869370254787
2023-12-18,22.39210246331554
2023-12-19,22.581357793531904
2023-12-20,27.512659968172716
2023-12-21,24.25805722571714
2023-12-22,24.489738140930328
2023-12-23,25.82609634274944
2023-12-24,24.37934814114691
2023-12-25,23.520251349163765
2023-12-26,23.782486722250557
2023-12-27,24.169079091272287
2023-12-28,24.37513611256174
2023-12-29,26.042301749487937
2023-12-30,24.828518878632636
2023-12-31,26.32757330518448
